truetime,L,R,B,D,C
16.6850099995,70.6570449921,2.4325286822,29.3429550079,431.7754836889,168.2245163099
16.6900099995,70.6777828493,2.4323595947,29.3222171507,431.7545767442,168.2454232547
16.6950099995,70.6984980565,2.4321906840,29.3015019435,431.7336926263,168.2663073725
16.7000099995,70.7191906387,2.4320219500,29.2808093613,431.7128313101,168.2871686888
16.7050099995,70.7398606212,2.4318533926,29.2601393788,431.6919927702,168.3080072286
16.7100099995,70.7605080288,2.4316850115,29.2394919712,431.6711769815,168.3288230174
16.7150099995,70.7811328868,2.4315168066,29.2188671132,431.6503839186,168.3496160802
16.7200099995,70.8017352200,2.4313487777,29.1982647800,431.6296135565,168.3703864423
16.7250099995,70.8223150534,2.4311809246,29.1776849466,431.6088658700,168.3911341288
16.7300099995,70.8428724120,2.4310132472,29.1571275880,431.5881408340,168.4118591649
16.7350099995,70.8634073208,2.4308457452,29.1365926792,431.5674384233,168.4325615755
16.7400099995,70.8839198045,2.4306784186,29.1160801955,431.5467586129,168.4532413859
16.7450099995,70.9044098880,2.4305112670,29.0955901120,431.5261013778,168.4738986210
16.7500099995,70.9248775962,2.4303442904,29.0751224037,431.5054666929,168.4945333059
16.7550099995,70.9453229540,2.4301774885,29.0546770460,431.4848545333,168.5151454655
16.7600099995,70.9657459859,2.4300108612,29.0342540141,431.4642648741,168.5357351248
16.7650099995,70.9861467169,2.4298444082,29.0138532831,431.4436976902,168.5563023087
16.7700099995,71.0065251716,2.4296781295,28.9934748284,431.4231529568,168.5768470420
16.7750099995,71.0268813746,2.4295120249,28.9731186254,431.4026306491,168.5973693498
16.7800099995,71.0472153508,2.4293460941,28.9527846492,431.3821307421,168.6178692567
16.7850099995,71.0675271246,2.4291803370,28.9324728754,431.3616532112,168.6383467876
16.7900099995,71.0878167208,2.4290147534,28.9121832792,431.3411980314,168.6588019674
16.7950099995,71.1080841638,2.4288493432,28.8919158362,431.3207651782,168.6792348207
16.8000099995,71.1283294783,2.4286841061,28.8716705217,431.3003546266,168.6996453722
16.8050099995,71.1485526887,2.4285190419,28.8514473113,431.2799663521,168.7200336468
16.8100099995,71.1687538196,2.4283541506,28.8312461804,431.2596003299,168.7403996690
16.8150099995,71.1889328953,2.4281894319,28.8110671047,431.2392565354,168.7607434634
16.8200099995,71.2090899405,2.4280248857,28.7909100595,431.2189349441,168.7810650548
16.8250099995,71.2292249793,2.4278605118,28.7707750207,431.1986355312,168.8013644676
16.8300099995,71.2493380364,2.4276963099,28.7506619636,431.1783582724,168.8216417265
16.8350099995,71.2694291359,2.4275322800,28.7305708641,431.1581031429,168.8418968559
16.8400099995,71.2894983022,2.4273684218,28.7105016978,431.1378701184,168.8621298804
16.8450099995,71.3095455597,2.4272047352,28.6904544403,431.1176591744,168.8823408244
16.8500099995,71.3295709325,2.4270412201,28.6704290675,431.0974702864,168.9025297125
16.8550099995,71.3495744450,2.4268778761,28.6504255550,431.0773034299,168.9226965689
16.8600099995,71.3695561213,2.4267147032,28.6304438787,431.0571585807,168.9428414182
16.8650099995,71.3895159857,2.4265517012,28.6104840143,431.0370357143,168.9629642845
16.8700099995,71.4094540623,2.4263888698,28.5905459377,431.0169348064,168.9830651924
16.8750099995,71.4293703751,2.4262262091,28.5706296248,430.9968558327,169.0031441661
16.8800099995,71.4492649485,2.4260637186,28.5507350515,430.9767987690,169.0232012299
16.8850099995,71.4691378063,2.4259013984,28.5308621937,430.9567635909,169.0432364080
16.8900099995,71.4889889727,2.4257392481,28.5110110272,430.9367502742,169.0632497246
16.8950099995,71.5088184718,2.4255772677,28.4911815282,430.9167587948,169.0832412040
16.9000099995,71.5286263273,2.4254154570,28.4713736726,430.8967891285,169.1032108704
16.9050099995,71.5484125635,2.4252538158,28.4515874365,430.8768412511,169.1231587478
16.9100099995,71.5681772041,2.4250923438,28.4318227959,430.8569151385,169.1430848603
16.9150099995,71.5879202732,2.4249310411,28.4120797268,430.8370107667,169.1629892322
16.9200099995,71.6076417945,2.4247699073,28.3923582055,430.8171281115,169.1828718873
16.9250099995,71.6273417921,2.4246089422,28.3726582079,430.7972671490,169.2027328498
16.9300099995,71.6470202896,2.4244481459,28.3529797104,430.7774278551,169.2225721437
16.9350099995,71.6666773109,2.4242875180,28.3333226891,430.7576102059,169.2423897929
16.9400099995,71.6863128797,2.4241270583,28.3136871203,430.7378141774,169.2621858214
16.9450099995,71.7059270199,2.4239667668,28.2940729801,430.7180397457,169.2819602531
16.9500099995,71.7255197552,2.4238066432,28.2744802448,430.6982868869,169.3017131120
16.9550099995,71.7450911092,2.4236466874,28.2549088908,430.6785555771,169.3214444218
16.9600099995,71.7646411056,2.4234868992,28.2353588944,430.6588457924,169.3411542064
16.9650099995,71.7841697681,2.4233272784,28.2158302319,430.6391575092,169.3608424897
16.9700099995,71.8036771203,2.4231678249,28.1963228797,430.6194907035,169.3805092954
16.9750099995,71.8231631857,2.4230085385,28.1768368143,430.5998453516,169.4001546472
16.9800099995,71.8426279880,2.4228494190,28.1573720120,430.5802214298,169.4197785690
16.9850099995,71.8620715506,2.4226904662,28.1379284494,430.5606189144,169.4393810844
16.9900099995,71.8814938972,2.4225316800,28.1185061028,430.5410377817,169.4589622171
16.9950099995,71.9008950510,2.4223730603,28.0991049490,430.5214780080,169.4785219908
17.0000099995,71.9202750357,2.4222146067,28.0797249643,430.5019395698,169.4980604290
17.0050099995,71.9396338747,2.4220563192,28.0603661253,430.4824224434,169.5175775555
17.0100099995,71.9589715913,2.4218981977,28.0410284087,430.4629266052,169.5370733937
17.0150099995,71.9782882089,2.4217402418,28.0217117910,430.4434520317,169.5565479672
17.0200099995,71.9975837510,2.4215824515,28.0024162490,430.4239986994,169.5760012995
17.0250099995,72.0168582407,2.4214248266,27.9831417593,430.4045665848,169.5954334141
17.0300099995,72.0361117014,2.4212673669,27.9638882986,430.3851556644,169.6148443345
17.0350099995,72.0553441564,2.4211100723,27.9446558436,430.3657659148,169.6342340841
17.0400099995,72.0745556289,2.4209529426,27.9254443711,430.3463973125,169.6536026863
17.0450099995,72.0937461421,2.4207959776,27.9062538579,430.3270498343,169.6729501646
17.0500099995,72.1129157192,2.4206391771,27.8870842807,430.3077234567,169.6922765422
17.0550099995,72.1320643835,2.4204825410,27.8679356165,430.2884181563,169.7115818425
17.0600099995,72.1511921579,2.4203260691,27.8488078421,430.2691339100,169.7308660889
17.0650099995,72.1702990657,2.4201697613,27.8297009343,430.2498706944,169.7501293045
17.0700099995,72.1893851300,2.4200136173,27.8106148700,430.2306284862,169.7693715127
17.0750099995,72.2084503737,2.4198576371,27.7915496263,430.2114072622,169.7885927366
17.0800099995,72.2274948199,2.4197018204,27.7725051801,430.1922069993,169.8077929995
17.0850099995,72.2465184916,2.4195461670,27.7534815084,430.1730276742,169.8269723246
17.0900099995,72.2655214119,2.4193906769,27.7344785881,430.1538692639,169.8461307350
17.0950099995,72.2845036036,2.4192353498,27.7154963964,430.1347317451,169.8652682538
17.1000099995,72.3034650896,2.4190801856,27.6965349103,430.1156150948,169.8843849041
17.1050099995,72.3224058930,2.4189251841,27.6775941070,430.0965192899,169.9034807089
17.1100099995,72.3413260366,2.4187703452,27.6586739634,430.0774443074,169.9225556915
17.1150099995,72.3602255432,2.4186156686,27.6397744568,430.0583901242,169.9416098746
17.1200099995,72.3791044356,2.4184611542,27.6208955644,430.0393567175,169.9606432814
17.1250099995,72.3979627366,2.4183068019,27.6020372634,430.0203440641,169.9796559348
17.1300099995,72.4168004691,2.4181526114,27.5831995309,430.0013521411,169.9986478577
17.1350099995,72.4356176558,2.4179985827,27.5643823442,429.9823809258,170.0176190731
17.1400099995,72.4544143193,2.4178447155,27.5455856807,429.9634303951,170.0365696038
17.1450099995,72.4731904824,2.4176910097,27.5268095176,429.9445005262,170.0554994727
17.1500099995,72.4919461678,2.4175374652,27.5080538322,429.9255912962,170.0744087026
17.1550099995,72.5106813980,2.4173840816,27.4893186020,429.9067026824,170.0932973164
17.1600099995,72.5293961958,2.4172308590,27.4706038042,429.8878346620,170.1121653368
17.1650099995,72.5480905837,2.4170777971,27.4519094163,429.8689872122,170.1310127866
17.1700099995,72.5667645843,2.4169248957,27.4332354157,429.8501603103,170.1498396886
17.1750099995,72.5854182201,2.4167721548,27.4145817799,429.8313539336,170.1686460653
17.1800099995,72.6040515136,2.4166195741,27.3959484864,429.8125680593,170.1874319395
17.1850099995,72.6226644873,2.4164671534,27.3773355127,429.7938026649,170.2061973339
17.1900099995,72.6412571637,2.4163148927,27.3587428362,429.7750577277,170.2249422711
17.1950099995,72.6598295653,2.4161627916,27.3401704347,429.7563332252,170.2436667737
17.2000099995,72.6783817144,2.4160108502,27.3216182856,429.7376291346,170.2623708642
17.2050099995,72.6969136335,2.4158590682,27.3030863665,429.7189454336,170.2810545653
17.2100099995,72.7154253448,2.4157074454,27.2845746552,429.7002820995,170.2997178994
17.2150099995,72.7339168708,2.4155559818,27.2660831292,429.6816391098,170.3183608890
17.2200099995,72.7523882337,2.4154046770,27.2476117663,429.6630164421,170.3369835567
17.2250099995,72.7708394558,2.4152535310,27.2291605441,429.6444140740,170.3555859248
17.2300099995,72.7892705595,2.4151025436,27.2107294405,429.6258319830,170.3741680159
17.2350099995,72.8076815669,2.4149517147,27.1923184331,429.6072701466,170.3927298522
17.2400099995,72.8260725002,2.4148010440,27.1739274998,429.5887285426,170.4112714562
17.2450099995,72.8444433817,2.4146505315,27.1555566183,429.5702071486,170.4297928502
17.2500099995,72.8627942335,2.4145001769,27.1372057665,429.5517059422,170.4482940566
17.2550099995,72.8811250776,2.4143499801,27.1188749224,429.5332249012,170.4667750976
17.2600099995,72.8994359364,2.4141999409,27.1005640636,429.5147640033,170.4852359955
17.2650099995,72.9177268317,2.4140500592,27.0822731683,429.4963232262,170.5036767726
17.2700099995,72.9359977858,2.4139003347,27.0640022142,429.4779025478,170.5220974511
17.2750099995,72.9542488206,2.4137507675,27.0457511794,429.4595019458,170.5404980531
17.2800099995,72.9724799581,2.4136013572,27.0275200419,429.4411213980,170.5588786009
17.2850099995,72.9906912203,2.4134521038,27.0093087797,429.4227608823,170.5772391166
17.2900099995,73.0088826292,2.4133030070,26.9911173708,429.4044203766,170.5955796223
17.2950099995,73.0270542067,2.4131540667,26.9729457932,429.3860998588,170.6139001401
17.3000099995,73.0452059748,2.4130052828,26.9547940252,429.3677993068,170.6322006921
17.3050099995,73.0633379553,2.4128566550,26.9366620447,429.3495186985,170.6504813003
17.3100099995,73.0814501701,2.4127081833,26.9185498299,429.3312580120,170.6687419868
17.3150099995,73.0995426409,2.4125598674,26.9004573590,429.3130172253,170.6869827736
17.3200099995,73.1176153898,2.4124117072,26.8823846102,429.2947963163,170.7052036825
17.3250099995,73.1356684383,2.4122637026,26.8643315617,429.2765952631,170.7234047357
17.3300099995,73.1537018083,2.4121158534,26.8462981917,429.2584140439,170.7415859549
17.3350099995,73.1717155215,2.4119681594,26.8282844785,429.2402526367,170.7597473622
17.3400099995,73.1897095997,2.4118206204,26.8102904003,429.2221110196,170.7778889793
17.3450099995,73.2076840645,2.4116732364,26.7923159355,429.2039891707,170.7960108281
17.3500099995,73.2256389375,2.4115260071,26.7743610625,429.1858870684,170.8141129305
17.3550099995,73.2435742405,2.4113789324,26.7564257595,429.1678046907,170.8321953081
17.3600099995,73.2614899951,2.4112320122,26.7385100049,429.1497420159,170.8502579829
17.3650099995,73.2793862227,2.4110852462,26.7206137772,429.1316990222,170.8683009766
17.3700099995,73.2972629451,2.4109386343,26.7027370549,429.1136756880,170.8863243108
17.3750099995,73.3151201837,2.4107921764,26.6848798163,429.0956719915,170.9043280074
17.3800099995,73.3329579601,2.4106458723,26.6670420399,429.0776879110,170.9223120878
17.3850099995,73.3507762957,2.4104997218,26.6492237043,429.0597234249,170.9402765739
17.3900099995,73.3685752121,2.4103537248,26.6314247879,429.0417785116,170.9582214873
17.3950099995,73.3863547306,2.4102078812,26.6136452694,429.0238531494,170.9761468494
17.4000099995,73.4041148727,2.4100621907,26.5958851273,429.0059473168,170.9940526820
17.4050099995,73.4218556598,2.4099166532,26.5781443402,428.9880609923,171.0119390066
17.4100099995,73.4395771132,2.4097712686,26.5604228868,428.9701941542,171.0298058446
17.4150099995,73.4572792544,2.4096260367,26.5427207456,428.9523467812,171.0476532177
17.4200099995,73.4749621046,2.4094809574,26.5250378954,428.9345188516,171.0654811472
17.4250099995,73.4926256851,2.4093360304,26.5073743149,428.9167103441,171.0832896547
17.4300099995,73.5102700172,2.4091912556,26.4897299828,428.8989212373,171.1010787616
17.4350099995,73.5278951221,2.4090466330,26.4721048779,428.8811515096,171.1188484892
17.4400099995,73.5455010212,2.4089021622,26.4544989788,428.8634011398,171.1365988590
17.4450099995,73.5630877355,2.4087578432,26.4369122645,428.8456701065,171.1543298923
17.4500099995,73.5806552863,2.4086136758,26.4193447137,428.8279583883,171.1720416105
17.4550099995,73.5982036947,2.4084696599,26.4017963053,428.8102659640,171.1897340348
17.4600099995,73.6157329819,2.4083257953,26.3842670181,428.7925928122,171.2074071866
17.4650099995,73.6332431689,2.4081820818,26.3667568311,428.7749389117,171.2250610872
17.4700099995,73.6507342769,2.4080385193,26.3492657231,428.7573042412,171.2426957576
17.4750099995,73.6682063269,2.4078951076,26.3317936731,428.7396887796,171.2603112193
17.4800099995,73.6856593399,2.4077518466,26.3143406601,428.7220925056,171.2779074933
17.4850099995,73.7030933370,2.4076087362,26.2969066630,428.7045153980,171.2954846008
17.4900099995,73.7205083391,2.4074657761,26.2794916609,428.6869574358,171.3130425630
17.4950099995,73.7379043672,2.4073229662,26.2620956328,428.6694185978,171.3305814010
17.5000099995,73.7552814423,2.4071803064,26.2447185577,428.6518988629,171.3481011359
17.5050099995,73.7726395852,2.4070377964,26.2273604148,428.6343982101,171.3656017888
17.5100099995,73.7899788169,2.4068954363,26.2100211831,428.6169166182,171.3830833806
17.5150099995,73.8072991582,2.4067532257,26.1927008418,428.5994540664,171.4005459325
17.5200099995,73.8246006300,2.4066111646,26.1753993700,428.5820105335,171.4179894654
17.5250099995,73.8418832530,2.4064692528,26.1581167470,428.5645859985,171.4354140003
17.5300099995,73.8591470482,2.4063274901,26.1408529518,428.5471804407,171.4528195582
17.5350099995,73.8763920363,2.4061858764,26.1236079637,428.5297938389,171.4702061599
17.5400099995,73.8936182380,2.4060444115,26.1063817620,428.5124261724,171.4875738265
17.5450099995,73.9108256740,2.4059030953,26.0891743260,428.4950774201,171.5049225787
17.5500099995,73.9280143651,2.4057619276,26.0719856349,428.4777475614,171.5222524375
17.5550099995,73.9451843319,2.4056209083,26.0548156681,428.4604365752,171.5395634236
17.5600099995,73.9623355951,2.4054800373,26.0376644049,428.4431444409,171.5568555579
17.5650099995,73.9794681754,2.4053393143,26.0205318246,428.4258711377,171.5741288612
17.5700099995,73.9965820933,2.4051987392,26.0034179067,428.4086166447,171.5913833542
17.5750099995,74.0136773695,2.4050583119,25.9863226305,428.3913809412,171.6086190577
17.5800099995,74.0307540245,2.4049180322,25.9692459755,428.3741640065,171.6258359923
17.5850099995,74.0478120788,2.4047778999,25.9521879212,428.3569658200,171.6430341789
17.5900099995,74.0648515529,2.4046379150,25.9351484471,428.3397863609,171.6602136380
17.5950099995,74.0818724675,2.4044980772,25.9181275325,428.3226256086,171.6773743903
17.6000099995,74.0988748428,2.4043583865,25.9011251572,428.3054835425,171.6945164564
17.6050099995,74.1158586995,2.4042188426,25.8841413005,428.2883601419,171.7116398569
17.6100099995,74.1328240578,2.4040794454,25.8671759422,428.2712553864,171.7287446125
17.6150099995,74.1497709383,2.4039401947,25.8502290617,428.2541692553,171.7458307436
17.6200099995,74.1666993613,2.4038010905,25.8333006387,428.2371017281,171.7628982708
17.6250099995,74.1836093471,2.4036621325,25.8163906529,428.2200527843,171.7799472146
17.6300099995,74.2005009161,2.4035233207,25.7994990839,428.2030224034,171.7969775954
17.6350099995,74.2173740886,2.4033846547,25.7826259114,428.1860105650,171.8139894339
17.6400099995,74.2342288849,2.4032461346,25.7657711151,428.1690172486,171.8309827503
17.6450099995,74.2510653252,2.4031077602,25.7489346748,428.1520424338,171.8479575650
17.6500099995,74.2678834298,2.4029695312,25.7321165702,428.1350861002,171.8649138986
17.6550099995,74.2846832190,2.4028314476,25.7153167810,428.1181482275,171.8818517714
17.6600099995,74.3014647128,2.4026935092,25.6985352872,428.1012287952,171.8987712036
17.6650099995,74.3182279316,2.4025557159,25.6817720684,428.0843277832,171.9156722157
