truetime,DMP:B,Gillespie:B
21.73001,28.46913292,27
21.73501,28.46909409,27
21.74001,28.46905532,27
21.74501,28.46901659,27
21.75001,28.46897791,27
21.75501,28.46893928,27
21.76001,28.4689007,27
21.76501,28.46886216,27
21.7662529,28.4688526,27
21.77001,28.46882368,27
21.77501,28.46878525,27
21.78001,28.46874686,27
21.78501,28.46870852,27
21.79001,28.46867023,27
21.79501,28.46863199,27
21.80001,28.4685938,27
21.80501,28.46855566,27
21.81001,28.46851756,27
21.81501,28.46847951,27
21.82001,28.46844151,27
21.82501,28.46840356,27
21.83001,28.46836566,27
21.83501,28.46832781,27
21.84001,28.46829,27
21.84501,28.46825224,27
21.85001,28.46821453,27
21.85501,28.46817687,27
21.86001,28.46813925,27
21.86112579,28.46813087,27
21.86501,28.46810169,27
21.87001,28.46806417,27
21.87501,28.46802669,27
21.88001,28.46798927,27
21.88244896,28.46797104,27
21.88501,28.46795189,27
21.89001,28.46791456,27
21.89501,28.46787728,27
21.89731434,28.46786012,27
21.90001,28.46784004,27.94061341
21.90018019,28.46783878,28
21.90501,28.46780286,27.85233173
21.91001,28.46776571,27.69945992
21.91501,28.46772862,27.5465881
21.92001,28.46769157,27.39371629
21.92501,28.46765457,27.24084448
21.93001,28.46761762,27.08797267
21.93288733,28.46759638,27
21.93501,28.46758072,27
21.94001,28.46754386,27
21.94501,28.46750705,27
21.94647095,28.4674963,27
21.95001,28.46747028,27
21.95501,28.46743356,27
21.95813336,28.46741065,27
21.95901567,28.46740418,27
21.96001,28.46739689,27
21.96335699,28.46737237,27
21.96501,28.46736026,27
21.97001,28.46732369,27
21.97501,28.46728715,27
21.98001,28.46725067,27
21.98501,28.46721423,27
21.99001,28.46717783,27
21.99501,28.46714149,27
22.00001,28.46710519,27
22.00501,28.46706893,27
22.00844139,28.46704408,27
22.01001,28.46703272,27.05474863
22.01501,28.46699656,27.22926181
22.02001,28.46696044,27.40377499
22.02501,28.46692437,27.57828817
22.03001,28.46688835,27.75280136
22.03501,28.46685237,27.92731454
22.03709252,28.4668374,28
22.04001,28.46681643,27.60078572
22.04440057,28.46678492,27
22.04501,28.46678055,27
22.05001,28.4667447,27
22.05501,28.46670891,27
22.06001,28.46667316,27
22.06501,28.46663745,27
22.06846903,28.46661278,27
22.07001,28.46660179,27.03991614
22.07501,28.46656617,27.16943227
22.08001,28.46653061,27.2989484
22.08501,28.46649508,27.42846453
22.09001,28.4664596,27.55798066
22.09501,28.46642417,27.68749679
22.10001,28.46638878,27.81701292
22.10501,28.46635343,27.94652905
22.10707426,28.46633886,28
22.11001,28.46631814,28.03452711
22.11501,28.46628288,28.09333187
22.12001,28.46624767,28.15213662
22.12501,28.46621251,28.21094137
22.13001,28.46617739,28.26974613
22.13501,28.46614231,28.32855088
22.14001,28.46610728,28.38735564
22.14501,28.4660723,28.44616039
22.15001,28.46603736,28.50496514
22.15501,28.46600246,28.5637699
22.16001,28.46596761,28.62257465
22.16501,28.4659328,28.6813794
22.17001,28.46589804,28.74018416
22.17501,28.46586332,28.79898891
22.18001,28.46582864,28.85779366
22.18501,28.46579401,28.91659842
22.19001,28.46575942,28.97540317
22.1921014,28.46574497,29
22.19501,28.46572488,29
22.20001,28.46569038,29
22.20501,28.46565593,29
22.21001,28.46562152,29
22.21501,28.46558715,29
22.22001,28.46555282,29
22.22501,28.46551855,29
22.2251321,28.46551771,29
22.23001,28.46548431,29
22.23501,28.46545012,29
22.24001,28.46541597,29
22.24501,28.46538186,29
22.25001,28.4653478,29
22.25501,28.46531378,29
22.26001,28.46527981,29
22.26388019,28.46525354,29
22.26501,28.46524588,29
22.27001,28.46521199,29
22.27501,28.46517814,29
22.28001,28.46514434,29
22.28501,28.46511058,29
22.29001,28.46507687,29
22.29501,28.46504319,29
22.2988013,28.46501769,29
22.30001,28.46500956,29
22.30501,28.46497598,29
22.30715137,28.46496161,29
22.31001,28.46494243,29
22.31501,28.46490893,29
22.32001,28.46487547,29
22.32036941,28.46487307,29
22.32501,28.46484206,29
22.33001,28.46480868,29
22.33298851,28.46478883,29
22.33501,28.46477535,29
22.34001,28.46474206,29
22.34501,28.46470882,29
22.35001,28.46467561,29
22.35501,28.46464245,29
22.36001,28.46460934,29
22.36501,28.46457626,29
22.37001,28.46454322,29
22.37501,28.46451023,29
22.37854992,28.4644869,29
22.38001,28.46447728,29
22.38501,28.46444438,29
22.39001,28.46441151,29
22.39501,28.46437869,29
22.40001,28.4643459,29
22.40501,28.46431316,29
22.40888712,28.46428781,29
22.41001,28.46428047,28.83144949
22.41501,28.46424781,28.08091845
22.41554907,28.46424429,28
22.42001,28.46421519,28.96679163
22.42016323,28.4642142,29
22.42501,28.46418262,28.20257676
22.42624127,28.46417461,28
22.43001,28.46415009,27.93317553
22.43501,28.4641176,27.84451904
22.44001,28.46408515,27.75586256
22.44501,28.46405274,27.66720607
22.45001,28.46402038,27.57854959
22.45501,28.46398806,27.4898931
22.46001,28.46395577,27.40123662
22.46501,28.46392353,27.31258013
22.47001,28.46389133,27.22392365
22.47501,28.46385917,27.13526716
22.48001,28.46382705,27.04661068
22.48263872,28.46381019,27
22.48300557,28.46380784,26
22.48501,28.46379498,26.07706115
22.49001,28.46376294,26.26928862
22.49501,28.46373094,26.4615161
22.50001,28.46369899,26.65374357
22.50501,28.46366708,26.84597105
22.50901642,28.46364154,27
22.51001,28.4636352,27.26269158
22.51279871,28.46361745,28
22.51501,28.46360337,28.25774931
22.52001,28.46357158,28.84055375
22.52137792,28.4635629,29
22.52501,28.46353983,28.5825937
22.53001,28.46350812,28.00798278
22.53007946,28.46350768,28
22.53501,28.46347645,28
22.54001,28.46344482,28
22.54501,28.46341323,28
22.55001,28.46338169,28
22.55501,28.46335018,28
22.56001,28.46331871,28
22.56501,28.46328729,28
22.56612539,28.46328028,28
22.57001,28.4632559,28
22.57501,28.46322455,28
22.58001,28.46319325,28
22.58501,28.46316198,28
22.59001,28.46313075,28
22.59501,28.46309957,28
22.60001,28.46306842,28
22.60501,28.46303731,28
22.61001,28.46300625,28
22.61501,28.46297522,28
22.62001,28.46294423,28
22.62501,28.46291328,28
22.63001,28.46288238,28
22.63501,28.46285151,28
22.64001,28.46282068,28
22.64501,28.46278989,28
22.65001,28.46275914,28
22.65501,28.46272843,28
22.66001,28.46269776,28
22.66501,28.46266713,28
22.67001,28.46263653,28
22.67501,28.46260598,28
22.68001,28.46257546,28
22.68049652,28.4625725,28
22.68501,28.46254499,27.94543338
22.69001,28.46251455,27.88498491
22.69501,28.46248416,27.82453645
22.70001,28.4624538,27.76408798
22.70501,28.46242348,27.70363951
22.71001,28.4623932,27.64319105
22.71501,28.46236296,27.58274258
22.72001,28.46233275,27.52229411
22.72501,28.46230259,27.46184565
22.73001,28.46227246,27.40139718
22.73501,28.46224238,27.34094871
22.74001,28.46221233,27.28050024
22.74501,28.46218232,27.22005178
22.75001,28.46215235,27.15960331
22.75501,28.46212241,27.09915484
22.76001,28.46209252,27.03870638
22.7632116,28.4620734,27
22.76501,28.46206266,26.95526181
22.77001,28.46203284,26.83087841
22.77501,28.46200306,26.70649502
22.78001,28.46197332,26.58211162
22.78501,28.46194362,26.45772822
22.79001,28.46191395,26.33334483
22.79501,28.46188433,26.20896143
22.80001,28.46185474,26.08457803
22.80340989,28.46183464,26
22.80501,28.46182519,26
22.81001,28.46179567,26
22.81501,28.4617662,26
22.82001,28.46173676,26
22.82501,28.46170736,26
22.83001,28.461678,26
22.83501,28.46164867,26
22.84001,28.46161939,26
22.84501,28.46159014,26
22.84774541,28.46157416,26
22.85001,28.46156093,26
22.85501,28.46153175,26
22.86001,28.46150261,26
22.86501,28.46147351,26
22.87001,28.46144445,26
22.87501,28.46141543,26
22.88001,28.46138644,26
22.88501,28.46135749,26
22.89001,28.46132858,26
22.89501,28.4612997,26
22.90001,28.46127086,26
22.90501,28.46124206,26
22.91001,28.4612133,26
22.91501,28.46118457,26
22.92001,28.46115588,26
22.92501,28.46112722,26
22.93001,28.46109861,26
22.93501,28.46107003,26
22.94001,28.46104148,26
22.94501,28.46101297,26
22.95001,28.4609845,26
22.95501,28.46095607,26
22.96001,28.46092767,26
22.96501,28.46089931,26
22.97001,28.46087099,26
22.97501,28.4608427,26
22.98001,28.46081445,26
22.98462856,28.46078839,26
22.98501,28.46078623,25.96709941
22.99001,28.46075805,25.5358333
22.99501,28.46072991,25.10456719
22.99622233,28.4607231,25
22.9990765,28.46070705,26
23.00001,28.4607018,26
23.00501,28.46067373,26
23.01001,28.4606457,26
23.01501,28.4606177,26
23.02001,28.46058974,26
23.02501,28.46056181,26
23.03001,28.46053392,26
23.03501,28.46050607,26
23.04001,28.46047825,26
23.04501,28.46045047,26
23.05001,28.46042272,26
23.05501,28.46039501,26
23.06001,28.46036733,26
23.06501,28.46033969,26
23.07001,28.46031209,26
23.07501,28.46028452,26
23.07895435,28.4602628,26
23.08001,28.46025698,26
23.08501,28.46022948,26
23.08864748,28.46020951,26
23.09001,28.46020202,25.55233334
23.09169109,28.4601928,25
23.09501,28.46017459,25
23.10001,28.4601472,25
23.10501,28.46011985,25
23.11001,28.46009252,25
23.11501,28.46006524,25
23.11895599,28.46004373,25
23.12001,28.46003799,25
23.12501,28.46001077,25
23.13001,28.45998359,25
23.13501,28.45995644,25
23.13574238,28.45995247,25
23.1375629,28.4599426,26
23.14001,28.45992933,25.93361643
23.14501,28.45990225,25.79797892
23.15001,28.45987521,25.6623414
23.15501,28.4598482,25.52670389
23.16001,28.45982123,25.39106638
23.16501,28.45979429,25.25542887
23.17001,28.45976739,25.11979136
23.17442586,28.45974366,25
23.17501,28.45974052,24.98901186
23.18001,28.45971369,24.89495724
23.18501,28.45968689,24.80090261
23.19001,28.45966013,24.70684798
23.19501,28.4596334,24.61279336
23.20001,28.4596067,24.51873873
23.20501,28.45958004,24.42468411
23.21001,28.45955341,24.33062948
23.21501,28.45952682,24.23657486
23.22001,28.45950026,24.14252023
23.22501,28.45947374,24.04846561
23.22758646,28.45946009,24
23.23001,28.45944725,23.97590128
23.23501,28.4594208,23.92618325
23.24001,28.45939437,23.87646522
23.24501,28.45936799,23.82674719
23.25001,28.45934163,23.77702915
23.25501,28.45931531,23.72731112
23.26001,28.45928903,23.67759309
23.26501,28.45926278,23.62787506
23.27001,28.45923656,23.57815703
23.27501,28.45921038,23.528439
23.28001,28.45918423,23.47872097
23.28501,28.45915811,23.42900294
23.29001,28.45913203,23.37928491
23.29501,28.45910598,23.32956688
23.30001,28.45907996,23.27984884
23.30501,28.45905398,23.23013081
23.31001,28.45902803,23.18041278
23.31501,28.45900212,23.13069475
23.32001,28.45897623,23.08097672
23.32501,28.45895039,23.03125869
23.3281536,28.45893416,23
23.33001,28.45892457,22.94748892
23.33501,28.45889879,22.80605661
23.34001,28.45887304,22.66462429
23.34501,28.45884733,22.52319198
23.35001,28.45882164,22.38175966
23.35501,28.458796,22.24032735
23.36001,28.45877038,22.09889503
23.3635062,28.45875249,22
23.36501,28.4587448,22.03290962
23.37001,28.45871925,22.14233092
23.37501,28.45869373,22.25175222
23.38001,28.45866825,22.36117351
23.38501,28.4586428,22.47059481
23.39001,28.45861738,22.5800161
23.39501,28.45859199,22.6894374
23.40001,28.45856664,22.79885869
23.40501,28.45854132,22.90827999
23.40920114,28.45852013,23
23.41001,28.45851603,23
23.41501,28.45849078,23
23.42001,28.45846556,23
23.42501,28.45844037,23
23.42967322,28.45841691,23
23.43001,28.45841521,23
23.43501,28.45839009,23
23.44001,28.458365,23
23.44501,28.45833994,23
23.45001,28.45831491,23
23.45501,28.45828992,23
23.46001,28.45826495,23
23.46501,28.45824002,23
23.47001,28.45821513,23
23.47501,28.45819026,23
23.48001,28.45816543,23
23.48501,28.45814063,23
23.49001,28.45811586,23
23.49151483,28.45810841,23
23.49501,28.45809112,22.77401181
23.50001,28.45806641,22.45072494
23.50501,28.45804174,22.12743806
23.50698097,28.45803203,22
23.51001,28.4580171,22
23.51501,28.45799249,22
23.52001,28.45796791,22
23.52501,28.45794336,22
23.53001,28.45791885,22
23.53017902,28.45791802,22
23.53501,28.45789437,22
23.54001,28.45786992,22
23.54501,28.4578455,22
23.55001,28.45782111,22
23.55501,28.45779675,22
23.56001,28.45777243,22
23.56501,28.45774813,22
23.57001,28.45772387,22
23.57501,28.45769964,22
23.58001,28.45767544,22
23.58501,28.45765127,22
23.59001,28.45762714,22
23.59501,28.45760303,22
23.60001,28.45757896,22
23.60501,28.45755491,22
23.61001,28.4575309,22
23.61501,28.45750692,22
23.62001,28.45748297,22
23.62501,28.45745905,22
23.63001,28.45743516,22
23.63501,28.4574113,22
23.64001,28.45738748,22
23.64501,28.45736368,22
23.65001,28.45733992,22
23.65501,28.45731618,22
23.66001,28.45729248,22
23.6600556,28.45729226,22
23.66302686,28.4572782,22
23.66501,28.45726881,21.49652107
23.66696573,28.45725956,21
23.66737266,28.45725763,22
23.67001,28.45724516,22.05393744
23.67501,28.45722155,22.15619493
23.68001,28.45719797,22.25845242
23.68501,28.45717442,22.36070992
23.69001,28.4571509,22.46296741
23.69501,28.45712741,22.5652249
23.70001,28.45710395,22.66748239
23.70501,28.45708052,22.76973988
23.71001,28.45705713,22.87199737
23.71501,28.45703376,22.97425486
23.71626884,28.45702788,23
23.71980153,28.45701139,23
23.72001,28.45701042,23
23.72501,28.45698711,23
23.72824645,28.45697205,23
23.73001,28.45696383,23
23.73255295,28.45695201,23
23.73501,28.45694059,23.05618188
23.74001,28.45691737,23.17050976
23.74501,28.45689418,23.28483764
23.75001,28.45687103,23.39916553
23.75501,28.4568479,23.51349341
23.76001,28.4568248,23.62782129
23.76501,28.45680173,23.74214918
23.77001,28.4567787,23.85647706
23.77501,28.45675569,23.97080494
23.77628681,28.45674982,24
23.78001,28.45673271,23.92003024
23.78501,28.45670976,23.81263602
23.79001,28.45668685,23.7052418
23.79501,28.45666396,23.59784758
23.80001,28.4566411,23.49045335
23.80501,28.45661827,23.38305913
23.81001,28.45659547,23.27566491
23.81501,28.4565727,23.16827069
23.82001,28.45654996,23.06087647
23.82284425,28.45653709,23
23.82501,28.45652725,23.04742434
23.83001,28.45650457,23.15691156
23.83501,28.45648191,23.26639878
23.84001,28.45645929,23.37588601
23.84501,28.4564367,23.48537323
23.85001,28.45641413,23.59486046
23.85501,28.4563916,23.70434768
23.86001,28.45636909,23.8138349
23.86501,28.45634662,23.92332213
23.86851168,28.4563309,24
23.87001,28.45632417,24
23.87501,28.45630175,24
23.88001,28.45627936,24
23.88501,28.456257,24
23.89001,28.45623467,24
23.89501,28.45621237,24
23.90001,28.45619009,24
23.90142887,28.45618378,24
23.90501,28.45616785,23.62353545
23.91001,28.45614563,23.09791241
23.91094139,28.4561415,23
23.91501,28.45612345,23
23.92001,28.45610129,23
23.92501,28.45607916,23
23.93001,28.45605706,23
23.93501,28.45603499,23
23.94001,28.45601294,23
23.94501,28.45599093,23
23.95001,28.45596894,23
23.95501,28.45594698,23
23.95615126,28.45594198,23
23.95686711,28.45593884,23
23.96001,28.45592505,22.95686741
23.96501,28.45590315,22.88824809
23.97001,28.45588128,22.81962876
23.97501,28.45585944,22.75100944
23.98001,28.45583762,22.68239011
23.98501,28.45581583,22.61377079
23.99001,28.45579408,22.54515146
23.99501,28.45577235,22.47653214
24.00001,28.45575064,22.40791281
24.00501,28.45572897,22.33929349
24.01001,28.45570732,22.27067416
24.01501,28.4556857,22.20205484
24.02001,28.45566411,22.13343551
24.02501,28.45564255,22.06481619
24.02973288,28.45562221,22
24.03001,28.45562102,22
24.03501,28.45559951,22
24.04001,28.45557803,22
24.04501,28.45555658,22
24.05001,28.45553516,22
24.05006517,28.45553492,22
24.05501,28.45551377,21.69938553
24.06001,28.4554924,21.39541708
24.06501,28.45547106,21.09144863
24.06651424,28.45546465,21
24.07001,28.45544975,21.08140755
24.07501,28.45542846,21.19784528
24.08001,28.45540721,21.31428301
24.08501,28.45538598,21.43072074
24.09001,28.45536478,21.54715847
24.09501,28.45534361,21.66359621
24.10001,28.45532246,21.78003394
24.10501,28.45530134,21.89647167
24.10945565,28.45528259,22
24.11001,28.45528025,22
24.11501,28.45525919,22
24.12001,28.45523815,22
24.12501,28.45521714,22
24.13001,28.45519616,22
24.13501,28.45517521,22
24.14001,28.45515428,22
24.14501,28.45513338,22
24.15001,28.45511251,22
24.15501,28.45509166,22
24.16001,28.45507084,22
24.16140137,28.45506506,22
24.16501,28.45505005,22.03873125
24.17001,28.45502929,22.09239607
24.17501,28.45500855,22.14606089
24.18001,28.45498784,22.19972571
24.18501,28.45496716,22.25339052
24.19001,28.4549465,22.30705534
24.19501,28.45492587,22.36072016
24.20001,28.45490527,22.41438498
24.20501,28.45488469,22.4680498
24.21001,28.45486414,22.52171461
24.21501,28.45484362,22.57537943
24.22001,28.45482312,22.62904425
24.22501,28.45480265,22.68270907
24.23001,28.45478221,22.73637388
24.23501,28.45476179,22.7900387
24.24001,28.4547414,22.84370352
24.24501,28.45472104,22.89736834
24.25001,28.45470071,22.95103316
24.25457228,28.45468217,23
24.25501,28.45468039,23
24.26001,28.45466011,23
24.26501,28.45463985,23
24.27001,28.45461962,23
24.27501,28.45459942,23
24.28001,28.45457924,23
24.28501,28.45455909,23
24.29001,28.45453896,23
24.29501,28.45451886,23
24.30001,28.45449879,23
24.30501,28.45447874,23
24.3064666,28.45447291,23
24.31001,28.45445872,23
24.31271734,28.45444789,23
24.31489242,28.45443919,24
24.31501,28.45443872,24
24.32001,28.45441876,24
24.32501,28.45439881,24
24.33001,28.45437889,24
24.33501,28.454359,24
24.34001,28.45433914,24
24.34501,28.4543193,24
24.35001,28.45429948,24
24.35501,28.4542797,24
24.36001,28.45425993,24
24.36501,28.4542402,24
24.36705509,28.45423213,24
24.37001,28.45422049,24
24.37501,28.4542008,24
24.37976309,28.45418211,24
24.38001,28.45418114,24.05222002
24.38449125,28.45416354,25
24.38501,28.45416151,24.65487212
24.3859943,28.45415765,24
24.38651927,28.45415559,23
24.39001,28.4541419,23
24.39501,28.45412232,23
24.40001,28.45410276,23
24.40501,28.45408323,23
24.41001,28.45406372,23
24.41501,28.45404424,23
24.41530351,28.4540431,23
24.42001,28.45402478,23.05579275
24.42501,28.45400535,23.11506493
24.43001,28.45398595,23.17433711
24.43501,28.45396657,23.23360929
24.44001,28.45394721,23.29288146
24.44501,28.45392788,23.35215364
24.45001,28.45390858,23.41142582
24.45501,28.4538893,23.470698
24.46001,28.45387005,23.52997018
24.46501,28.45385082,23.58924236
24.47001,28.45383161,23.64851453
24.47501,28.45381244,23.70778671
24.48001,28.45379328,23.76705889
24.48501,28.45377415,23.82633107
24.49001,28.45375505,23.88560325
24.49501,28.45373597,23.94487543
24.49966012,28.45371825,24
24.50001,28.45371692,24
24.50501,28.45369789,24
24.51001,28.45367888,24
24.51501,28.4536599,24
24.52001,28.45364095,24
24.52501,28.45362202,24
24.53001,28.45360311,24
24.53501,28.45358423,24
24.54001,28.45356538,24
24.54235954,28.45355653,24
24.54501,28.45354654,24
24.55001,28.45352774,24
24.55501,28.45350895,24
24.56001,28.4534902,24
24.56082834,28.45348713,24
24.56501,28.45347146,24
24.57001,28.45345275,24
24.57501,28.45343407,24
24.58001,28.45341541,24
24.58501,28.45339677,24
24.59001,28.45337816,24
24.59309972,28.45336667,24
24.59501,28.45335957,24
24.60001,28.45334101,24
24.60501,28.45332247,24
24.61001,28.45330395,24
24.61501,28.45328546,24
24.62001,28.453267,24
24.62501,28.45324855,24
24.63001,28.45323013,24
24.63501,28.45321174,24
24.64001,28.45319337,24
24.64501,28.45317502,24
24.65001,28.4531567,24
24.65501,28.4531384,24
24.66001,28.45312013,24
24.66421888,28.45310476,24
24.66501,28.45310188,24
24.67001,28.45308365,24
24.67117441,28.45307941,24
24.67501,28.45306545,24
24.68001,28.45304727,24
24.68501,28.45302911,24
24.69001,28.45301098,24
24.69501,28.45299287,24
24.70001,28.45297478,24
24.70501,28.45295672,24
24.71001,28.45293868,24
24.71165792,28.45293275,24
24.71501,28.45292067,24
24.72001,28.45290268,24
24.72501,28.45288471,24
24.73001,28.45286677,24
24.73501,28.45284885,24
24.74001,28.45283095,24
24.74501,28.45281308,24
24.7456689,28.45281073,24
24.75001,28.45279523,24.39455098
24.75501,28.4527774,24.84898764
24.75667153,28.45277148,25
24.76001,28.4527596,25
24.76501,28.45274182,25
24.77001,28.45272406,25
24.77501,28.45270633,25
24.78001,28.45268861,25
24.78428537,28.45267349,25
24.78501,28.45267093,25
24.78571469,28.45266844,25
24.79001,28.45265326,25.02620584
24.79501,28.45263562,25.056711
24.80001,28.452618,25.08721616
24.80501,28.45260041,25.11772132
24.81001,28.45258283,25.14822649
24.81501,28.45256528,25.17873165
24.82001,28.45254776,25.20923681
24.82501,28.45253025,25.23974197
24.83001,28.45251277,25.27024714
24.83501,28.45249532,25.3007523
24.84001,28.45247788,25.33125746
24.84501,28.45246047,25.36176262
24.85001,28.45244308,25.39226779
24.85501,28.45242571,25.42277295
24.86001,28.45240837,25.45327811
24.86501,28.45239105,25.48378327
24.87001,28.45237375,25.51428844
24.87501,28.45235647,25.5447936
24.88001,28.45233922,25.57529876
24.88501,28.45232198,25.60580392
24.89001,28.45230478,25.63630909
24.89501,28.45228759,25.66681425
24.90001,28.45227043,25.69731941
24.90501,28.45225328,25.72782457
24.91001,28.45223617,25.75832974
24.91501,28.45221907,25.7888349
24.92001,28.45220199,25.81934006
24.92501,28.45218494,25.84984522
24.93001,28.45216791,25.88035039
24.93501,28.45215091,25.91085555
24.94001,28.45213392,25.94136071
24.94501,28.45211696,25.97186587
24.94962137,28.45210133,26
24.95001,28.45210002,26
24.95501,28.4520831,26
24.96001,28.4520662,26
24.96501,28.45204933,26
24.97001,28.45203248,26
24.97501,28.45201565,26
24.97605935,28.45201212,26
24.97932792,28.45200113,27
24.98001,28.45199884,27.25471032
24.98200578,28.45199214,28
24.98501,28.45198205,28
24.99001,28.45196529,28
24.99501,28.45194854,28
